koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_teq,koi_insol,koi_insol_err1,koi_insol_err2,koi_model_snr,koi_tce_plnt_num,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_srad,koi_srad_err1,koi_srad_err2,ra,dec,koi_kepmag,koi_disposition
0.0,0,1,0,0,36.75892725,3.96e-06,-3.96e-06,156.0924573,8.59e-05,-8.59e-05,0.298,0.002,-0.001,15.5723,0.00564,-0.00564,262000.0,82.8,-82.8,51.31,15.4,-6.61,575.0,25.82,22.74,-8.46,4263.6,1.0,6085.0,164.0,-182.0,4.438,0.084,-0.196,0.979,0.294,-0.126,295.76584,42.391331,13.676,0
0.0,1,0,0,1,0.93378068,1.56e-05,-1.56e-05,132.4123,0.0146,-0.0146,0.251,0.224,-0.251,3.706,0.449,-0.449,72.7,9.9,-9.9,0.63,0.06,-0.05,1427.0,985.2,352.16,-227.06,9.2,1.0,4938.0,148.0,-148.0,4.601,0.022,-0.067,0.753,0.074,-0.051,292.0274,47.509682,15.89,0
0.992,0,0,0,0,13.6396648,0.00023,-0.00023,141.7301,0.0117,-0.0117,0.105,0.344,-0.105,5.425,0.3,-0.3,163.0,13.2,-13.2,1.1,0.11,-0.11,717.0,62.6,19.52,-15.52,13.3,3.0,5600.0,112.0,-100.0,4.455,0.102,-0.077,0.872,0.088,-0.088,284.67728,44.79768,15.204,1
0.97,0,0,0,0,85.3162004,0.000228,-0.000228,295.31588,0.00189,-0.00189,0.972,0.356,-0.041,2.7441,0.0998,-0.0998,1900.0,67.9,-67.9,6.34,1.96,-0.65,423.0,7.57,6.84,-2.24,32.6,3.0,6046.0,162.0,-198.0,4.486,0.052,-0.221,0.972,0.3,-0.1,296.47977,49.937679,14.669,1
0.0,0,1,1,0,0.643794198,6.29e-07,-6.29e-07,133.984483,0.000825,-0.000825,1.193,0.988,-0.016,1.5662,0.0466,-0.0466,457.0,10.1,-10.1,19.51,4.96,-1.55,2011.0,3852.91,2890.11,-963.37,53.7,1.0,5958.0,161.0,-179.0,4.561,0.042,-0.168,0.83,0.211,-0.066,292.35287,38.942471,15.103,0
0.997,0,0,0,0,1.138548215,2.7e-06,-2.7e-06,132.46205,0.00177,-0.00177,0.545,0.004,-0.474,2.1482,0.0616,-0.0616,66.2,2.5,-2.5,1.45,0.29,-0.45,2537.0,9805.45,6021.02,-5589.86,31.5,1.0,6520.0,175.0,-175.0,4.01,0.273,-0.117,1.713,0.351,-0.527,285.14658,39.370789,13.194,1
1.0,0,0,0,0,41.74938613,6.62e-05,-6.62e-05,153.84636,0.00126,-0.00126,0.226,0.203,-0.226,5.6098,0.0573,-0.0573,1060.0,11.6,-11.6,2.94,0.35,-0.24,486.0,13.22,4.77,-2.84,95.0,1.0,5506.0,110.0,0.0,4.473,0.064,-0.096,0.914,0.111,-0.074,291.16953,42.640808,13.998,1
1.0,0,0,0,0,19.7243672,0.000132,-0.000132,135.05923,0.00587,-0.00587,0.898,0.029,-0.619,7.202,0.148,-0.148,578.0,23.4,-23.4,3.57,0.6,-0.59,751.0,75.23,32.93,-25.83,26.0,2.0,5814.0,78.0,-78.0,4.269,0.137,-0.112,1.248,0.209,-0.209,298.31836,47.279491,15.344,1
0.705,0,0,0,0,16.9972894,0.000129,-0.000129,143.87301,0.00561,-0.00561,0.825,0.142,-0.593,2.585,0.209,-0.209,225.0,22.9,-22.9,3.14,0.43,-0.81,956.0,197.18,72.73,-94.49,11.1,3.0,5897.0,79.0,-79.0,3.98,0.203,-0.072,1.86,0.259,-0.481,289.09689,44.004379,14.5,2
0.0,0,1,0,0,2.045166206,2.54e-07,-2.54e-07,132.3655682,9.82e-05,-9.82e-05,0.661,0.016,-0.014,6.84312,0.00598,-0.00598,264000.0,196.0,-196.0,131.41,32.4,-48.6,2422.0,8125.86,6410.62,-5472.79,1488.6,1.0,7128.0,256.0,-342.0,3.95,0.322,-0.138,2.135,0.526,-0.789,298.37128,47.81385,11.704,0
0.0,0,1,0,0,204.7410476,6.07e-05,-6.07e-05,202.871314,0.000221,-0.000221,0.596,0.005,-0.009,20.5357,0.0132,-0.0132,334000.0,193.0,-193.0,97.39,29.7,-19.8,404.0,6.3,5.49,-2.8,2000.2,1.0,6517.0,155.0,-214.0,4.211,0.153,-0.187,1.44,0.439,-0.293,294.70926,46.38472,13.841,0
0.998,0,0,0,0,47.3186631,0.000405,-0.000405,170.06035,0.00633,-0.00633,0.189,0.276,-0.189,10.465,0.195,-0.195,263.0,7.7,-7.7,2.1,0.35,-0.35,598.0,30.22,14.35,-11.05,36.2,2.0,6115.0,122.0,-135.0,4.249,0.137,-0.112,1.291,0.216,-0.216,290.08276,50.86348,13.312,1
0.0,1,0,0,0,0.94808587,2.8e-06,-2.8e-06,131.93348,0.00168,-0.00168,1.105,0.103,-0.085,8.03,1.3,-1.3,230.0,64.7,-64.7,37.72,6.65,-12.4,3359.0,30040.23,15622.29,-18150.39,145.3,1.0,6875.0,164.0,-226.0,3.798,0.259,-0.111,2.856,0.503,-0.935,297.99118,47.768749,11.601,0
0.0,0,1,0,0,50.35545898,5.17e-06,-5.17e-06,136.9113798,8.52e-05,-8.52e-05,0.159,0.013,-0.017,5.51863,0.00623,-0.00623,107000.0,117.0,-117.0,31.66,9.74,-3.25,492.0,13.81,12.74,-4.19,1219.4,1.0,5936.0,176.0,-211.0,4.501,0.04,-0.216,0.965,0.297,-0.099,293.44366,46.471512,15.724,0
1.0,0,0,0,0,5.852968845,4.98e-06,-4.98e-06,171.181624,0.00065,-0.00065,0.316,0.064,-0.316,4.5973,0.0315,-0.0315,1150.0,8.7,-8.7,3.46,1.13,-0.38,1056.0,293.93,289.95,-90.07,152.4,1.0,6050.0,181.0,-199.0,4.45,0.07,-0.21,1.013,0.333,-0.111,296.38553,48.233452,14.434,1
0.002,0,0,1,0,1.41435861,1.44e-05,-1.44e-05,132.69838,0.00846,-0.00846,0.189,0.296,-0.189,2.285,0.262,-0.262,56.8,7.3,-7.3,0.74,0.25,-0.13,1578.0,1458.2,1479.9,-594.53,9.5,1.0,5470.0,164.0,-164.0,4.366,0.168,-0.231,0.994,0.336,-0.181,294.94873,45.210251,14.842,0
0.0,1,0,0,0,3.36379289,5.63e-05,-5.63e-05,132.9065,0.0138,-0.0138,1.159,0.107,-0.103,23.7,1.0,-1.0,136.0,4.7,-4.7,44.77,9.42,-23.6,1840.0,2712.28,1866.76,-2187.76,36.9,1.0,5947.0,214.0,-214.0,3.814,0.504,-0.126,2.407,0.507,-1.268,298.74335,40.07214,13.931,0
0.01,0,0,1,0,4.35370136,2.87e-05,-2.87e-05,134.09426,0.00482,-0.00482,0.535,0.03,-0.454,1.913,0.173,-0.173,169.0,17.2,-17.2,1.33,0.35,-0.24,1179.0,456.83,372.13,-184.55,12.2,1.0,5992.0,179.0,-179.0,4.382,0.149,-0.182,0.985,0.266,-0.177,295.26068,40.766392,14.685,0
0.0,1,0,1,1,12.4254241,0.000335,-0.000335,141.5418,0.0228,-0.0228,0.938,0.033,-0.627,24.98,1.0,-1.0,379.0,12.3,-12.3,2.17,0.53,-0.22,755.0,76.9,54.83,-22.87,36.0,1.0,5853.0,157.0,-192.0,4.529,0.042,-0.168,0.895,0.216,-0.093,297.66238,40.68774,15.71,0
1.0,0,0,0,0,51.8098276,0.000229,-0.000229,182.97335,0.00327,-0.00327,0.273,0.668,-0.597,6.343,0.454,-0.454,1030.0,23.2,-23.2,2.6,0.19,-0.16,410.0,6.71,1.66,-1.25,56.8,1.0,5191.0,103.0,-103.0,4.53,0.044,-0.055,0.826,0.061,-0.05,286.47147,49.649021,14.122,1
0.0,0,1,1,0,0.550509602,1.49e-06,-1.49e-06,131.86731,0.00237,-0.00237,0.386,0.074,-0.386,1.1836,0.0693,-0.0693,124.0,6.4,-6.4,5.02,0.63,-0.36,3938.0,56796.99,20458.22,-11059.6,24.0,1.0,4891.0,88.0,-78.0,3.169,0.03,-0.03,4.529,0.568,-0.332,295.31302,40.352341,13.355,0
0.0,0,0,1,0,0.715802309,2.73e-07,-2.73e-07,131.690348,0.000326,-0.000326,1.251,2.046,-0.089,1.5586,0.019,-0.019,2210.0,20.6,-20.6,25.52,3.78,-2.02,1656.0,1787.96,897.17,-446.94,137.7,1.0,5239.0,174.0,-158.0,4.6,0.032,-0.091,0.757,0.112,-0.06,298.9068,41.835629,15.579,0
1.0,0,0,0,0,4.72674037,1.57e-06,-1.57e-06,134.926396,0.000271,-0.000271,0.657,0.042,-0.449,2.9267,0.0164,-0.0164,273.0,1.1,-1.1,1.56,0.07,-0.07,1028.0,264.08,40.0,-33.67,287.8,1.0,5648.0,76.0,-76.0,4.472,0.03,-0.03,0.894,0.04,-0.036,291.4183,38.672359,9.931,1
0.0,0,0,1,0,2.55549176,3.05e-05,-3.05e-05,134.50078,0.00887,-0.00887,1.228,0.611,-0.107,9.083,0.507,-0.507,114.0,5.6,-5.6,23.35,7.02,-2.34,1312.0,701.68,619.43,-198.24,24.3,1.0,5948.0,161.0,-178.0,4.508,0.05,-0.2,0.901,0.271,-0.09,298.77325,41.214729,14.554,0
1.0,0,0,0,0,58.7488629,0.000499,-0.000499,172.65025,0.00687,-0.00687,0.186,0.271,-0.186,3.191,0.172,-0.172,474.0,38.1,-38.1,1.75,0.33,-0.23,425.0,7.7,4.57,-2.43,13.6,1.0,5574.0,166.0,-150.0,4.505,0.104,-0.127,0.805,0.153,-0.102,290.77655,47.64843,14.122,2
0.936,0,0,0,0,86.7490807,0.00055,-0.00055,170.29281,0.00472,-0.00472,0.003,0.406,-0.003,9.179,0.135,-0.135,547.0,17.3,-17.3,2.23,0.31,-0.22,398.0,5.94,2.35,-1.45,35.7,1.0,5579.0,111.0,-100.0,4.419,0.1,-0.1,0.97,0.132,-0.096,292.77399,37.797691,13.82,2
0.0,0,0,1,1,7.1403113,0.000187,-0.000187,137.9994,0.0212,-0.0212,0.786,0.203,-0.557,5.891,0.499,-0.499,112.0,11.7,-11.7,1.18,0.35,-0.12,1036.0,272.78,234.3,-83.46,11.8,1.0,6354.0,170.0,-226.0,4.454,0.052,-0.195,1.016,0.298,-0.106,300.78387,43.962059,14.738,0
0.921,0,0,0,0,12.460565,0.000211,-0.000211,139.2206,0.0145,-0.0145,0.015,0.45,-0.015,3.903,0.393,-0.393,144.0,16.9,-16.9,1.1,0.11,-0.09,726.0,65.72,19.76,-13.13,10.2,1.0,5435.0,81.0,-81.0,4.453,0.076,-0.085,0.933,0.1,-0.073,295.51495,51.203739,14.732,2
0.452,0,0,0,0,5.8229815,0.000101,-0.000101,133.999,0.0158,-0.0158,0.395,0.074,-0.395,2.8,0.542,-0.542,282.0,49.3,-49.3,1.36,0.33,-0.11,914.0,165.12,119.67,-44.26,8.1,1.0,5704.0,169.0,-186.0,4.575,0.04,-0.16,0.804,0.192,-0.069,294.87256,38.43446,15.902,2
1.0,0,0,0,0,0.912351255,5.86e-06,-5.86e-06,131.59612,0.00568,-0.00568,0.956,0.024,-0.709,1.072,0.168,-0.168,112.0,16.9,-16.9,1.46,0.19,-0.18,1840.0,2705.58,981.43,-719.86,9.1,2.0,5481.0,82.0,-74.0,4.369,0.121,-0.099,1.036,0.138,-0.124,291.55051,50.825611,15.114,2
0.878,0,0,0,0,4.96504981,5.26e-05,-5.26e-05,135.55399,0.00807,-0.00807,0.655,0.313,-0.439,2.212,0.245,-0.245,50.7,7.0,-7.0,1.51,0.75,-0.92,1403.0,917.99,1633.44,-799.34,8.7,1.0,5339.0,291.0,-212.0,3.823,0.707,-0.303,2.011,1.004,-1.227,290.99005,49.233131,12.739,2
0.986,0,0,0,0,16.08832318,8.78e-05,-8.78e-05,139.49184,0.00433,-0.00433,0.648,0.29,-0.43,5.731,0.143,-0.143,598.0,19.7,-19.7,3.42,0.58,-0.58,875.0,138.64,66.48,-50.36,31.3,1.0,6157.0,123.0,-123.0,4.224,0.149,-0.108,1.33,0.225,-0.225,292.47971,38.514919,15.319,1
0.987,0,0,0,0,38.5833679,0.000313,-0.000313,174.84868,0.00578,-0.00578,0.905,0.032,-0.072,12.391,0.639,-0.639,1390.0,36.3,-36.3,8.56,1.57,-1.92,761.0,79.08,39.82,-35.14,46.1,1.0,6273.0,113.0,-126.0,4.04,0.174,-0.116,1.927,0.353,-0.431,288.15399,44.068821,12.211,1
1.0,0,0,0,0,10.85409593,4.98e-06,-4.98e-06,138.608031,0.000378,-0.000378,0.422,0.034,-0.358,3.7768,0.0204,-0.0204,1030.0,4.5,-4.5,2.99,0.33,-0.27,765.0,80.88,26.8,-19.06,252.8,1.0,5465.0,109.0,-109.0,4.449,0.085,-0.085,0.925,0.101,-0.083,287.698,42.338718,12.498,1
1.0,0,0,0,0,2.617028373,6.59e-06,-6.59e-06,134.03294,0.00213,-0.00213,0.146,0.291,-0.146,2.046,0.0658,-0.0658,499.0,19.0,-19.0,1.57,0.12,-0.15,996.0,233.23,71.71,-63.88,30.8,1.0,4831.0,146.0,-146.0,4.568,0.065,-0.035,0.724,0.056,-0.068,290.12231,43.08556,15.835,1
0.977,0,0,0,0,4.50158249,3.41e-05,-3.41e-05,134.1153,0.00569,-0.00569,0.016,0.442,-0.016,1.855,0.158,-0.158,176.0,21.5,-21.5,0.73,0.04,-0.03,676.0,49.21,9.73,-7.37,9.7,2.0,4339.0,78.0,-87.0,4.711,0.02,-0.032,0.553,0.031,-0.022,284.56689,49.01255,15.142,2
1.0,0,0,0,0,14.40090414,4.04e-05,-4.04e-05,174.98964,0.00228,-0.00228,0.872,0.036,-0.615,4.1682,0.0696,-0.0696,380.0,10.3,-10.3,2.71,0.4,-0.45,828.0,111.24,46.41,-39.78,41.1,1.0,5815.0,105.0,-117.0,4.27,0.156,-0.104,1.198,0.178,-0.198,285.3472,41.761921,13.909,1
1.0,0,0,0,0,10.04157214,3.13e-05,-3.13e-05,137.08442,0.0024,-0.0024,0.768,0.139,-0.539,2.6577,0.0794,-0.0794,1110.0,43.0,-43.0,2.97,0.22,-0.16,712.0,60.74,15.12,-10.64,28.1,2.0,5244.0,105.0,-105.0,4.538,0.045,-0.055,0.81,0.06,-0.044,296.65475,46.83527,13.749,1
0.998,0,0,0,0,3.84615171,4.47e-05,-4.47e-05,133.3817,0.0119,-0.0119,0.153,0.292,-0.153,2.24,0.354,-0.354,137.0,18.8,-18.8,1.14,0.34,-0.12,1199.0,487.47,445.56,-144.75,9.3,1.0,6106.0,190.0,-211.0,4.487,0.05,-0.2,0.966,0.291,-0.097,299.07507,41.94223,15.256,2
1.0,0,0,0,0,6.38671206,2.76e-05,-2.76e-05,131.52991,0.00368,-0.00368,0.015,0.439,-0.015,1.201,0.109,-0.109,224.0,23.9,-23.9,1.19,0.11,-0.13,811.0,102.25,36.75,-29.48,11.6,1.0,5071.0,153.0,-138.0,4.505,0.088,-0.072,0.811,0.08,-0.088,296.02225,44.732658,14.58,2
1.0,0,0,0,0,9.75374033,4.46e-05,-4.46e-05,134.06014,0.00353,-0.00353,0.295,0.171,-0.295,2.348,0.111,-0.111,431.0,26.9,-26.9,1.87,0.48,-0.17,813.0,103.3,77.65,-27.81,18.9,1.0,5806.0,157.0,-175.0,4.528,0.044,-0.187,0.899,0.229,-0.082,293.90057,50.427052,15.158,1
0.0,0,0,0,0,80.84069,0.00462,-0.00462,177.3473,0.0693,-0.0693,0.003,0.388,-0.003,8.567,0.309,-0.309,9330.0,497.0,-497.0,15.11,3.13,-5.82,500.0,14.83,9.8,-9.87,21.6,1.0,5511.0,183.0,-166.0,4.069,0.368,-0.123,1.597,0.331,-0.615,290.22925,37.840961,17.187,2
0.999,0,0,0,0,3.855603916,3.68e-07,-3.68e-07,170.6787843,7.48e-05,-7.48e-05,0.348,0.027,-0.039,3.2179,0.0101,-0.0101,16700.0,18.2,-18.2,13.61,3.8,-1.35,1212.0,508.65,435.35,-163.96,1173.9,1.0,6033.0,193.0,-265.0,4.46,0.048,-0.192,1.046,0.292,-0.104,296.39316,45.568562,15.272,1
0.998,0,0,0,0,3.24325988,2.09e-07,-2.09e-07,133.6690203,5.24e-05,-5.24e-05,0.117,0.028,-0.08,3.03318,0.00154,-0.00154,16500.0,11.8,-11.8,12.91,2.11,-0.91,1243.0,563.17,236.5,-104.64,1586.2,1.0,5823.0,69.0,-87.0,4.438,0.051,-0.127,1.013,0.166,-0.071,294.99631,50.470058,14.952,1
1.0,0,0,0,0,11.1317901,8.27e-05,-8.27e-05,134.42272,0.00634,-0.00634,0.342,0.113,-0.342,4.051,0.166,-0.166,95.5,5.7,-5.7,1.47,0.26,-0.31,999.0,235.55,113.49,-101.35,18.2,4.0,5966.0,107.0,-119.0,4.169,0.162,-0.108,1.499,0.262,-0.321,293.8902,42.527966,13.749,1
0.0,0,1,0,0,110.3216727,1.71e-05,-1.71e-05,197.365128,0.000121,-0.000121,0.715,0.001,-0.002,13.3624,0.00884,-0.00884,7300.0,3.8,-3.8,18.6,7.25,-4.45,761.0,79.11,91.23,-41.43,2217.1,1.0,9244.0,255.0,-438.0,4.159,0.128,-0.192,2.025,0.789,-0.485,290.85458,42.086922,11.375,0
1.0,0,0,0,0,4.417692516,9.04e-06,-9.04e-06,133.96139,0.00159,-0.00159,0.971,0.043,-0.685,2.323,0.122,-0.122,279.0,9.0,-9.0,1.57,0.09,-0.06,790.0,92.16,17.36,-12.69,35.1,1.0,4766.0,77.0,-77.0,4.645,0.015,-0.039,0.664,0.037,-0.027,292.13297,41.547539,14.31,1
1.0,0,0,0,0,2.628117322,1.77e-06,-1.77e-06,169.718913,0.000539,-0.000539,0.612,0.029,-0.496,1.8289,0.0292,-0.0292,937.0,11.4,-11.4,1.77,0.23,-0.27,737.0,69.56,48.7,-32.16,98.1,1.0,3939.0,297.0,-267.0,4.705,0.078,-0.052,0.557,0.071,-0.087,290.92731,39.91415,14.915,1
0.911,0,0,0,0,2.27050106,1.16e-05,-1.16e-05,133.54216,0.00416,-0.00416,0.473,0.465,-0.262,1.903,0.111,-0.111,107.0,7.6,-7.6,0.55,0.03,-0.03,903.0,157.05,38.78,-36.72,15.9,1.0,4671.0,139.0,-153.0,4.721,0.048,-0.028,0.528,0.028,-0.034,298.41931,45.071442,14.363,2
1.0,0,0,0,0,13.75207851,3.4e-05,-3.4e-05,143.03241,0.00225,-0.00225,0.836,0.068,-0.592,2.8831,0.0688,-0.0688,1220.0,37.2,-37.2,2.81,0.27,-0.21,556.0,22.57,7.64,-5.4,36.8,1.0,4802.0,129.0,-144.0,4.616,0.032,-0.048,0.699,0.068,-0.051,283.12964,43.888241,15.587,1
1.0,0,0,0,0,3.76417012,1.15e-05,-1.15e-05,132.35462,0.00266,-0.00266,0.287,0.168,-0.287,2.0111,0.0705,-0.0705,558.0,24.0,-24.0,1.7,0.21,-0.14,908.0,160.99,74.64,-43.11,27.2,1.0,5063.0,181.0,-181.0,4.617,0.033,-0.077,0.728,0.093,-0.058,289.22021,41.706478,15.484,1
0.224,0,0,0,0,218.771117,0.00282,-0.00282,250.92469,0.00869,-0.00869,0.95,0.008,-0.656,3.201,0.344,-0.344,140.0,21.0,-21.0,250.2,8.2,-26.3,1997.0,3757.91,711.61,-1065.95,8.4,1.0,3297.0,91.0,-91.0,0.236,0.027,-0.033,151.184,4.956,-15.859,285.29388,41.1026,12.429,2
0.0,0,1,0,0,9.86869589,5.47e-05,-5.47e-05,138.99584,0.00442,-0.00442,0.984,0.003,-0.697,2.876,0.27,-0.27,5920.0,434.0,-434.0,21.68,6.35,-5.77,1332.0,743.72,663.81,-406.45,15.8,1.0,7301.0,230.0,-307.0,4.11,0.204,-0.167,1.717,0.503,-0.457,301.03876,44.071098,10.656,0
0.938,0,0,0,0,59.7711433,0.000215,-0.000215,148.96886,0.00298,-0.00298,0.899,0.03,-0.619,4.843,0.107,-0.107,575.0,17.3,-17.3,3.17,1.09,-0.43,522.0,17.53,17.71,-6.19,38.5,1.0,6214.0,173.0,-217.0,4.382,0.087,-0.217,1.122,0.384,-0.153,288.57443,40.988659,13.952,2
1.0,0,0,0,0,15.3825394,0.000114,-0.000114,139.07648,0.00547,-0.00547,0.015,0.443,-0.015,3.815,0.162,-0.162,551.0,33.0,-33.0,2.14,0.64,-0.22,714.0,61.61,55.47,-17.92,18.4,2.0,5896.0,176.0,-194.0,4.516,0.052,-0.208,0.914,0.274,-0.091,295.78516,40.439548,15.809,1
0.0,0,1,0,0,5.579631021,4.38e-07,-4.38e-07,133.5534687,6.43e-05,-6.43e-05,1.323,0.019,-0.239,3.38646,0.0053,-0.0053,118000.0,92.0,-92.0,90.32,28.8,-10.3,1108.0,356.56,336.95,-117.52,1268.7,1.0,6188.0,175.0,-241.0,4.427,0.072,-0.203,1.022,0.326,-0.116,290.14093,40.319141,15.473,0
1.0,0,0,0,0,21.05349939,8.98e-05,-8.98e-05,171.92457,0.00278,-0.00278,0.008,0.393,-0.008,7.1605,0.0896,-0.0896,497.0,13.3,-13.3,2.75,0.44,-0.44,731.0,67.48,28.41,-22.44,39.1,2.0,5751.0,78.0,-78.0,4.254,0.143,-0.104,1.247,0.2,-0.2,294.28098,42.29097,14.854,1
1.0,0,0,0,0,148.179343,0.00565,-0.00565,202.2788,0.031,-0.031,0.102,0.352,-0.102,12.733,0.877,-0.877,467.0,42.4,-42.4,2.52,0.38,-0.42,367.0,4.29,1.72,-1.47,12.5,1.0,5635.0,76.0,-76.0,4.278,0.156,-0.104,1.183,0.18,-0.198,294.60629,43.937141,15.563,2
0.0,0,0,1,0,9.40527028,2.8e-05,-2.8e-05,134.55181,0.00277,-0.00277,1.212,72.8,-2.442,2.076,0.139,-0.139,471.0,27.9,-27.9,25.39,8.13,-2.7,938.0,182.72,171.3,-54.95,20.7,1.0,6347.0,170.0,-207.0,4.464,0.054,-0.216,0.996,0.319,-0.106,297.33582,46.15099,14.685,0
0.985,0,0,0,0,1.41975831,1.23e-05,-1.23e-05,132.92,0.00692,-0.00692,0.644,0.341,-0.44,1.429,0.239,-0.239,60.9,8.8,-8.8,0.85,0.13,-0.08,1700.0,1968.38,836.24,-503.0,8.1,1.0,5925.0,107.0,-119.0,4.394,0.084,-0.116,1.035,0.157,-0.105,290.91934,37.28717,12.801,2
0.15,1,0,0,0,209.941369,0.00215,-0.00215,268.5679,0.00779,-0.00779,0.157,0.309,-0.157,2.97,0.291,-0.291,477.0,57.7,-57.7,14.36,2.72,-5.06,651.0,42.43,21.87,-26.34,10.2,1.0,5125.0,88.0,-127.0,2.988,0.234,-0.156,6.69,1.27,-2.358,283.77472,45.910831,13.066,0
0.0,0,1,0,0,2.757794163,7.05e-07,-7.05e-07,135.232863,0.000215,-0.000215,0.8,0.013,-0.009,2.7644,0.0187,-0.0187,39000.0,218.0,-218.0,20.05,5.85,-1.96,1231.0,542.43,474.71,-160.21,349.2,1.0,5747.0,170.0,-204.0,4.514,0.05,-0.188,0.891,0.26,-0.087,282.60336,44.28698,15.235,0
1.0,0,0,0,0,5.56676609,3.04e-05,-3.04e-05,132.49956,0.00452,-0.00452,0.392,0.066,-0.392,1.812,0.145,-0.145,174.0,16.2,-16.2,1.12,0.06,-0.09,859.0,128.51,21.75,-27.08,12.0,1.0,5032.0,80.0,-80.0,4.479,0.077,-0.033,0.859,0.041,-0.071,290.46756,40.056438,15.223,2
0.998,0,0,0,0,47.4277116,0.000129,-0.000129,216.55737,0.00205,-0.00205,0.678,0.197,-0.461,5.2679,0.0775,-0.0775,820.0,17.5,-17.5,2.33,0.17,-0.12,407.0,6.46,1.54,-1.1,49.9,1.0,5132.0,102.0,-102.0,4.571,0.032,-0.052,0.77,0.054,-0.04,284.96851,42.079201,14.157,1
1.0,0,0,0,0,18.64932728,5.2e-05,-5.2e-05,174.771,0.00224,-0.00224,0.08,0.329,-0.08,4.4056,0.0687,-0.0687,894.0,20.9,-20.9,3.12,0.47,-0.28,701.0,57.13,22.99,-12.26,46.1,1.0,5775.0,78.0,-78.0,4.405,0.066,-0.123,1.053,0.161,-0.094,290.46176,40.562462,15.386,1
0.0,0,0,1,0,7.132351753,7.13e-06,-7.13e-06,134.473083,0.000822,-0.000822,1.206,6.596,-0.109,2.9674,0.0397,-0.0397,744.0,9.5,-9.5,49.34,13.6,-11.1,1579.0,1466.12,1195.78,-724.22,91.2,1.0,7530.0,209.0,-314.0,4.08,0.16,-0.176,1.93,0.532,-0.435,294.83032,46.734348,13.337,0
0.831,0,0,0,0,201.325036,0.0054,-0.0054,174.7724,0.0192,-0.0192,0.597,0.346,-0.388,14.4,0.606,-0.606,125.0,10.6,-10.6,1.98,0.42,-0.52,410.0,6.71,3.7,-3.25,14.2,1.0,6120.0,79.0,-85.0,4.093,0.21,-0.14,1.699,0.364,-0.444,292.93643,46.753021,13.174,2
0.0,1,0,1,1,0.960843605,3.7e-06,-3.7e-06,131.7739,0.00316,-0.00316,1.143,0.951,-0.126,3.22,0.195,-0.195,142.0,6.8,-6.8,19.15,5.4,-2.69,1904.0,3120.32,2604.65,-1123.24,25.5,1.0,5708.0,160.0,-200.0,4.378,0.087,-0.188,1.129,0.318,-0.159,295.55756,46.172241,14.92,0
1.0,0,0,0,0,20.67876365,6.41e-05,-6.41e-05,151.69245,0.00248,-0.00248,0.665,0.297,-0.451,4.6395,0.085,-0.085,324.0,7.9,-7.9,2.42,0.4,-0.41,749.0,74.36,34.44,-26.81,42.6,2.0,5865.0,105.0,-117.0,4.266,0.137,-0.112,1.272,0.213,-0.213,290.23764,41.331379,13.598,1
0.669,0,1,0,0,0.953299962,1.82e-07,-1.82e-07,131.699309,0.000152,-0.000152,1.267,0.523,-0.17,1.69478,0.00704,-0.00704,2240.0,5.5,-5.5,35.67,10.5,-5.21,2011.0,3850.25,3321.48,-1398.58,298.0,1.0,6183.0,169.0,-206.0,4.407,0.09,-0.195,1.02,0.299,-0.149,294.99121,46.223572,14.538,0
0.856,0,0,0,0,4.61225043,3.45e-05,-3.45e-05,133.86134,0.00535,-0.00535,0.012,0.44,-0.012,2.695,0.167,-0.167,29.1,2.4,-2.4,0.51,0.06,-0.05,1032.0,268.27,86.53,-58.85,13.7,1.0,5495.0,74.0,-82.0,4.442,0.072,-0.099,0.961,0.115,-0.086,297.14883,46.296951,11.83,2
1.0,0,0,0,0,2.41434868,4.23e-06,-4.23e-06,132.42878,0.00147,-0.00147,0.221,0.222,-0.221,1.2701,0.0488,-0.0488,191.0,7.8,-7.8,0.97,0.03,-0.04,953.0,195.08,25.95,-30.62,30.0,1.0,4507.0,80.0,-80.0,4.573,0.043,-0.013,0.724,0.02,-0.035,291.41864,39.127419,13.156,1
0.999,0,0,0,0,53.5057611,0.00016,-0.00016,172.98304,0.00248,-0.00248,0.46,0.002,-0.441,10.5616,0.077,-0.077,196.0,3.1,-3.1,2.52,0.16,-0.12,675.0,49.16,9.16,-6.52,71.2,1.0,6247.0,75.0,-69.0,4.016,0.03,-0.027,1.762,0.112,-0.084,295.80267,45.988079,9.582,2
0.633,0,0,0,0,215.634356,0.00979,-0.00979,230.7211,0.0404,-0.0404,0.002,0.456,-0.002,15.097,0.922,-0.922,148.0,13.9,-13.9,1.92,0.47,-0.71,404.0,6.28,4.95,-4.13,12.3,1.0,6163.0,219.0,-219.0,4.06,0.35,-0.15,1.568,0.388,-0.582,298.95654,42.156315,13.793,2
